Date/Time,Lat,Lon,Base
9/11/2014 22:19,40.7211,-73.957,B02617
9/11/2014 22:19,40.764,-73.9152,B02617
9/11/2014 22:18,40.6961,-73.9901,B02617
9/11/2014 22:17,40.7109,-73.9472,B02617
9/11/2014 22:16,40.636,-73.9727,B02617
9/11/2014 22:16,40.7259,-73.9493,B02617
9/11/2014 22:16,40.798,-73.6696,B02617
9/11/2014 22:15,40.6608,-73.9612,B02617
9/11/2014 22:14,40.7274,-73.995,B02617
9/11/2014 22:14,40.7577,-73.9764,B02617
9/11/2014 22:14,40.6467,-73.9604,B02617
9/11/2014 22:13,40.6753,-73.9633,B02617
9/11/2014 22:11,40.7339,-74.0094,B02617
9/11/2014 22:11,40.746,-73.9827,B02617
9/11/2014 22:11,40.7482,-73.9439,B02617
9/11/2014 22:10,40.6777,-73.9691,B02617
9/11/2014 22:10,40.7095,-74.0129,B02617
9/11/2014 22:10,40.7255,-74.1411,B02617
9/11/2014 22:10,40.726,-74.0059,B02617
9/11/2014 22:10,40.7292,-73.9867,B02617
9/11/2014 22:09,40.8342,-73.9435,B02617
9/11/2014 22:09,40.7384,-73.9776,B02617
9/11/2014 22:09,40.7549,-73.9872,B02617
9/11/2014 22:09,40.711,-73.9586,B02617
9/11/2014 22:09,40.7355,-74.0086,B02617
9/11/2014 22:08,40.7394,-74.0085,B02617
9/11/2014 22:08,40.6993,-73.994,B02617
9/11/2014 22:08,40.7391,-74.008,B02617
9/11/2014 22:07,40.7958,-73.9753,B02617
9/11/2014 22:07,40.7429,-73.9925,B02617
9/11/2014 22:07,40.8414,-73.9368,B02617
9/11/2014 22:07,40.7581,-73.9866,B02617
9/11/2014 22:07,40.748,-73.9566,B02617
9/11/2014 22:06,40.7515,-73.9917,B02617
9/11/2014 22:06,40.8465,-73.9333,B02617
9/11/2014 22:06,40.6766,-73.9637,B02617
9/11/2014 22:05,40.7107,-73.9488,B02617
9/11/2014 22:05,40.7115,-73.9613,B02617
9/11/2014 22:05,40.6751,-73.9995,B02617
9/11/2014 22:05,40.7524,-73.9881,B02617
9/11/2014 22:04,40.7399,-73.9795,B02617
9/11/2014 22:04,40.7078,-74.0156,B02617
9/11/2014 22:04,41.0107,-73.7927,B02617
9/11/2014 22:04,40.7527,-73.9889,B02617
9/11/2014 22:04,40.683,-73.9073,B02617
9/11/2014 22:04,40.7003,-73.9377,B02617
9/11/2014 22:04,40.7968,-73.9628,B02617
9/11/2014 22:04,40.6919,-73.9242,B02617
9/11/2014 22:03,40.8016,-73.9611,B02617
9/11/2014 22:03,40.7299,-74.005,B02617
9/11/2014 22:03,40.7132,-74.0044,B02617
9/11/2014 22:02,40.7166,-73.8346,B02617
9/11/2014 22:02,40.7622,-73.9879,B02617
9/11/2014 22:02,40.6617,-73.9814,B02617
9/11/2014 22:02,40.8024,-73.6469,B02617
9/11/2014 22:01,40.7565,-73.9766,B02617
9/11/2014 21:59,40.8224,-73.9455,B02617
9/11/2014 21:59,40.7691,-73.9819,B02617
9/11/2014 21:59,40.7659,-73.9824,B02617
9/11/2014 21:58,40.8209,-73.909,B02617
9/11/2014 21:58,40.6879,-73.9658,B02617
9/11/2014 21:58,40.6837,-73.9769,B02617
9/11/2014 21:58,40.7482,-73.9564,B02617
9/11/2014 21:56,40.6211,-73.9674,B02617
9/11/2014 21:56,40.7081,-74.0113,B02617
9/11/2014 21:56,40.7052,-73.9277,B02617
9/11/2014 21:55,40.7248,-73.9838,B02617
9/11/2014 21:55,40.795,-73.9349,B02617
9/11/2014 21:55,40.6449,-73.973,B02617
9/11/2014 21:55,40.7175,-73.9572,B02617
9/11/2014 21:55,40.7797,-73.9837,B02617
9/11/2014 21:55,40.7213,-74.0085,B02617
9/11/2014 21:54,40.787,-73.9714,B02617
9/11/2014 21:54,40.7356,-74.008,B02617
9/11/2014 21:53,40.7358,-73.9983,B02617
9/11/2014 21:53,40.7135,-73.9588,B02617
9/11/2014 21:53,40.806,-73.9416,B02617
9/11/2014 21:52,40.7054,-74.0137,B02617
9/11/2014 21:52,40.7139,-73.9886,B02617
9/11/2014 21:51,40.7171,-73.9899,B02617
9/11/2014 21:51,40.7366,-73.9872,B02617
9/11/2014 21:51,41.0311,-73.7722,B02617
9/11/2014 21:51,40.8061,-73.9528,B02617
9/11/2014 21:51,40.7491,-73.9827,B02617
9/11/2014 21:51,40.7469,-73.8979,B02617
9/11/2014 21:50,40.6846,-73.9788,B02617
9/11/2014 21:50,40.7567,-73.9708,B02617
9/11/2014 21:50,40.7234,-74.0022,B02617
9/11/2014 21:49,40.6929,-73.9938,B02617
9/11/2014 21:48,40.6471,-73.7825,B02617
9/11/2014 21:48,40.7584,-73.9128,B02617
9/11/2014 21:48,40.8214,-74.1544,B02617
9/11/2014 21:48,40.8456,-73.9995,B02617
9/11/2014 21:48,40.6883,-73.9522,B02617
9/11/2014 21:48,40.7719,-73.9468,B02617
9/11/2014 21:47,40.7793,-73.9183,B02617
9/11/2014 21:47,40.7843,-73.9818,B02617
9/11/2014 21:46,40.7467,-73.9246,B02617
9/11/2014 21:45,40.7189,-74.0102,B02617
9/11/2014 21:45,40.7151,-73.9936,B02617
9/11/2014 21:45,40.7316,-73.9913,B02617
9/11/2014 21:45,40.7654,-73.968,B02617
9/11/2014 21:45,40.7246,-73.9978,B02617
9/11/2014 21:45,40.7374,-73.974,B02617
9/11/2014 21:44,40.6785,-73.9753,B02617
9/11/2014 21:44,40.7406,-73.984,B02617
9/11/2014 21:44,40.6992,-73.9914,B02617
9/11/2014 21:44,40.743,-73.9188,B02617
9/11/2014 21:43,40.6605,-73.9943,B02617
9/11/2014 21:43,40.7844,-73.9479,B02617
9/11/2014 21:42,40.8279,-73.9256,B02617
9/11/2014 21:42,40.7679,-73.9857,B02617
9/11/2014 21:41,40.7467,-74.0012,B02617
9/11/2014 21:40,40.7455,-73.9853,B02617
9/11/2014 21:40,40.7525,-73.8744,B02617
9/11/2014 21:40,40.7149,-73.992,B02617
9/11/2014 21:40,40.7105,-73.9659,B02617
9/11/2014 21:39,40.8715,-74.0621,B02617
9/11/2014 21:39,40.8298,-73.9274,B02617
9/11/2014 21:39,40.7449,-73.9931,B02617
9/11/2014 21:39,40.7664,-73.9832,B02617
9/11/2014 21:39,40.7297,-74.0022,B02617
9/11/2014 21:38,40.7718,-73.9614,B02617
9/11/2014 21:38,40.7907,-73.9393,B02617
9/11/2014 21:38,40.7237,-73.9855,B02617
9/11/2014 21:37,40.6876,-73.9516,B02617
9/11/2014 21:37,40.8076,-73.9639,B02617
9/11/2014 21:37,40.9005,-73.8677,B02617
9/11/2014 21:35,40.8046,-73.9383,B02617
9/11/2014 21:35,40.7191,-73.9455,B02617
9/11/2014 21:35,40.6855,-73.9376,B02617
9/11/2014 21:35,40.7297,-73.959,B02617
9/11/2014 21:35,40.7583,-73.979,B02617
9/11/2014 21:34,40.7622,-73.9864,B02617
9/11/2014 21:34,40.6953,-73.937,B02617
9/11/2014 21:34,40.775,-73.9821,B02617
9/11/2014 21:34,40.7459,-73.919,B02617
9/11/2014 21:34,40.7585,-73.9779,B02617
9/11/2014 21:34,40.7576,-73.9319,B02617
9/11/2014 21:33,40.7196,-73.9624,B02617
9/11/2014 21:33,40.829,-73.9289,B02617
9/11/2014 21:32,40.7675,-73.9924,B02617
9/11/2014 21:32,40.718,-74.359,B02617
9/11/2014 21:32,40.7513,-73.973,B02617
9/11/2014 21:32,40.7485,-73.9383,B02617
9/11/2014 21:32,40.7531,-73.9337,B02617
9/11/2014 21:31,40.7818,-73.9188,B02617
9/11/2014 21:31,40.7534,-73.9869,B02617
9/11/2014 21:31,40.8312,-73.9264,B02617
9/11/2014 21:30,40.6888,-73.9875,B02617
9/11/2014 21:30,40.7731,-73.8853,B02617
9/11/2014 21:30,40.7423,-73.9919,B02617
9/11/2014 21:30,40.7842,-73.977,B02617
9/11/2014 21:30,40.7144,-73.9485,B02617
9/11/2014 21:29,40.7582,-73.9886,B02617
9/11/2014 21:29,40.7348,-74.0441,B02617
9/11/2014 21:28,40.6869,-73.9715,B02617
9/11/2014 21:28,40.6769,-73.9443,B02617
9/11/2014 21:28,40.6678,-73.9885,B02617
9/11/2014 21:28,40.6749,-73.988,B02617
9/11/2014 21:27,40.7186,-74.0106,B02617
9/11/2014 21:26,40.683,-73.92,B02617
9/11/2014 21:26,40.7132,-73.9919,B02617
9/11/2014 21:26,40.741,-73.9863,B02617
9/11/2014 21:26,40.7208,-74.0004,B02617
9/11/2014 21:26,40.7388,-74.0098,B02617
9/11/2014 21:26,40.7349,-73.9781,B02617
9/11/2014 21:26,40.69,-73.9636,B02617
9/11/2014 21:25,40.7591,-73.9818,B02617
9/11/2014 21:25,40.7989,-73.6641,B02617
9/11/2014 21:25,40.7273,-74.0091,B02617
9/11/2014 21:24,40.7451,-74.0383,B02617
9/11/2014 21:24,40.7395,-73.9829,B02617
9/11/2014 21:24,40.7498,-73.9856,B02617
9/11/2014 21:24,40.7492,-73.9823,B02617
9/11/2014 21:23,40.7647,-73.9698,B02617
9/11/2014 21:23,40.7514,-73.9433,B02617
9/11/2014 21:23,40.8903,-73.9028,B02617
9/11/2014 21:23,40.7844,-73.9797,B02617
9/11/2014 21:23,40.7531,-73.974,B02617
9/11/2014 21:22,40.693,-73.9311,B02617
9/11/2014 21:22,40.7027,-73.981,B02617
9/11/2014 21:22,40.7471,-73.9862,B02617
9/11/2014 21:22,40.8113,-73.5059,B02617
9/11/2014 21:22,40.7581,-73.9803,B02617
9/11/2014 21:21,40.7628,-73.9838,B02617
9/11/2014 21:21,40.6876,-73.9778,B02617
9/11/2014 21:21,40.8819,-73.9086,B02617
9/11/2014 21:20,40.7394,-73.9844,B02617
9/11/2014 21:20,40.7225,-73.95,B02617
9/11/2014 21:20,40.7573,-73.9685,B02617
9/11/2014 21:20,40.6597,-73.988,B02617
9/11/2014 21:20,40.7631,-73.9811,B02617
9/11/2014 21:20,40.7887,-73.409,B02617
9/11/2014 21:20,40.7112,-73.9485,B02617
9/11/2014 21:19,40.7735,-73.9833,B02617
9/11/2014 21:19,40.7488,-73.8928,B02617
9/11/2014 21:19,40.7766,-73.7692,B02617
9/11/2014 21:18,40.7679,-73.9807,B02617
9/11/2014 21:18,40.7349,-74.1646,B02617
9/11/2014 21:18,40.8326,-73.9255,B02617
9/11/2014 21:18,40.7764,-73.9796,B02617
9/11/2014 21:18,40.7461,-73.9965,B02617
9/11/2014 21:17,41.0017,-73.6605,B02617
9/11/2014 21:17,40.7409,-74.0015,B02617
9/11/2014 21:17,40.7484,-73.9999,B02617
9/11/2014 21:17,40.7585,-73.9314,B02617
9/11/2014 21:17,40.7411,-73.9886,B02617
9/11/2014 21:16,40.7495,-73.9989,B02617
9/11/2014 21:16,40.7124,-74.0077,B02617
9/11/2014 21:16,40.8092,-73.9486,B02617
9/11/2014 21:15,40.7493,-73.9832,B02617
9/11/2014 21:15,40.7319,-73.9956,B02617
9/11/2014 21:14,40.7607,-73.983,B02617
9/11/2014 21:14,40.7478,-73.9932,B02617
9/11/2014 21:13,40.7224,-73.9897,B02617
9/11/2014 21:13,40.836,-73.9446,B02617
9/11/2014 21:13,40.8061,-73.9534,B02617
9/11/2014 21:13,40.8557,-73.9055,B02617
9/11/2014 21:13,40.7834,-73.9527,B02617
9/11/2014 21:12,40.7025,-73.993,B02617
9/11/2014 21:12,40.6808,-73.9329,B02617
9/11/2014 21:11,40.706,-73.9632,B02617
9/11/2014 21:11,40.7296,-74.0111,B02617
9/11/2014 21:11,40.7637,-73.9835,B02617
9/11/2014 21:11,40.7078,-74.0114,B02617
9/11/2014 21:11,40.7513,-73.9814,B02617
9/11/2014 21:11,40.7482,-73.9844,B02617
9/11/2014 21:10,40.7385,-73.9737,B02617
9/11/2014 21:10,40.7636,-73.9813,B02617
9/11/2014 21:09,40.765,-73.9535,B02617
9/11/2014 21:09,40.7618,-73.9624,B02617
9/11/2014 21:08,40.7063,-74.005,B02617
9/11/2014 21:08,40.6908,-73.9734,B02617
9/11/2014 21:08,40.739,-74.0332,B02617
9/11/2014 21:08,40.7779,-73.9746,B02617
9/11/2014 21:08,40.6901,-73.9552,B02617
9/11/2014 21:08,40.6714,-73.9558,B02617
9/11/2014 21:08,40.7486,-73.9382,B02617
9/11/2014 21:07,40.7081,-74.005,B02617
9/11/2014 21:06,40.7125,-73.9513,B02617
9/11/2014 21:06,40.7522,-73.9259,B02617
9/11/2014 21:05,40.7356,-73.9988,B02617
9/11/2014 21:05,40.7527,-73.9818,B02617
9/11/2014 21:04,40.6801,-73.9429,B02617
9/11/2014 21:04,40.751,-73.9406,B02617
9/11/2014 21:03,40.6854,-73.9746,B02617
9/11/2014 21:03,40.6334,-74.0211,B02617
9/11/2014 21:03,40.7677,-73.865,B02617
9/11/2014 21:02,40.7032,-73.9262,B02617
9/11/2014 21:02,40.7382,-74.0275,B02617
9/11/2014 21:02,40.728,-74.0487,B02617
9/11/2014 21:02,40.7364,-73.9912,B02617
9/11/2014 21:02,40.7593,-73.9759,B02617
9/11/2014 21:01,40.7954,-73.9759,B02617
9/11/2014 21:01,40.7662,-73.9699,B02617
9/11/2014 21:01,40.6223,-73.9646,B02617
9/11/2014 21:00,40.7381,-73.9886,B02617
9/11/2014 21:00,40.7293,-73.9557,B02617
9/11/2014 21:00,40.6598,-73.9809,B02617
9/11/2014 21:00,40.7981,-73.9463,B02617
9/11/2014 20:59,40.7422,-73.9795,B02617
9/11/2014 20:59,40.7362,-73.9748,B02617
9/11/2014 20:58,40.7189,-74.0911,B02617
9/11/2014 20:58,40.6682,-73.9878,B02617
9/11/2014 20:57,40.7492,-74.031,B02617
9/11/2014 20:56,40.7561,-73.9759,B02617
9/11/2014 20:56,40.7345,-73.9983,B02617
9/11/2014 20:56,40.7242,-74.0031,B02617
9/11/2014 20:56,40.6868,-73.9298,B02617
9/11/2014 20:55,40.8284,-73.9307,B02617
9/11/2014 20:55,40.7378,-73.9783,B02617
9/11/2014 20:54,40.6902,-74.1777,B02617
9/11/2014 20:54,40.7609,-73.9865,B02617
9/11/2014 20:53,40.7407,-73.98,B02617
9/11/2014 20:53,40.756,-73.9892,B02617
9/11/2014 20:53,40.7379,-74.0286,B02617
9/11/2014 20:53,40.7728,-73.9668,B02617
9/11/2014 20:53,40.7069,-73.9414,B02617
9/11/2014 20:52,40.764,-73.9094,B02617
9/11/2014 20:52,40.697,-73.9922,B02617
9/11/2014 20:52,40.7796,-73.9816,B02617
9/11/2014 20:52,40.7342,-73.9956,B02617
9/11/2014 20:52,40.6442,-73.954,B02617
9/11/2014 20:51,40.6725,-73.9336,B02617
9/11/2014 20:51,40.8307,-73.9208,B02617
9/11/2014 20:50,40.8539,-73.8543,B02617
9/11/2014 20:50,40.8315,-73.9264,B02617
9/11/2014 20:50,40.7278,-74.0465,B02617
9/11/2014 20:49,40.6861,-73.9675,B02617
9/11/2014 20:49,40.6688,-73.9836,B02617
9/11/2014 20:49,40.6448,-73.8783,B02617
9/11/2014 20:49,40.7883,-73.9768,B02617
9/11/2014 20:48,40.722,-73.9837,B02617
9/11/2014 20:47,40.748,-73.9812,B02617
9/11/2014 20:47,40.7372,-73.9988,B02617
9/11/2014 20:47,40.8293,-73.9408,B02617
9/11/2014 20:47,40.772,-73.96,B02617
9/11/2014 20:47,40.8154,-73.9579,B02617
9/11/2014 20:47,40.7452,-73.9953,B02617
9/11/2014 20:46,40.6771,-74.0153,B02617
9/11/2014 20:46,40.8055,-73.9458,B02617
9/11/2014 20:46,40.7515,-73.9038,B02617
9/11/2014 20:46,40.7469,-73.9863,B02617
9/11/2014 20:45,40.8448,-73.9408,B02617
9/11/2014 20:45,40.7574,-73.8444,B02617
9/11/2014 20:45,40.7555,-73.9832,B02617
9/11/2014 20:45,40.715,-73.9546,B02617
9/11/2014 20:45,40.7444,-73.99,B02617
9/11/2014 20:45,40.7599,-73.9797,B02617
9/11/2014 20:44,40.9354,-73.7595,B02617
9/11/2014 20:43,40.6871,-73.9757,B02617
9/11/2014 20:43,40.7456,-74.0069,B02617
9/11/2014 20:43,40.739,-73.9938,B02617
9/11/2014 20:43,40.7869,-73.7907,B02617
9/11/2014 20:42,40.7726,-73.9158,B02617
9/11/2014 20:42,40.7554,-73.9251,B02617
9/11/2014 20:42,40.7505,-73.9787,B02617
9/11/2014 20:42,40.73,-73.9905,B02617
9/11/2014 20:42,40.7425,-73.8818,B02617
9/11/2014 20:42,40.7596,-73.9916,B02617
9/11/2014 20:42,40.7545,-73.9985,B02617
9/11/2014 20:41,40.7938,-73.968,B02617
9/11/2014 20:41,40.7489,-73.9836,B02617
9/11/2014 20:40,40.7644,-73.9558,B02617
9/11/2014 20:40,40.7142,-73.9887,B02617
9/11/2014 20:40,40.7108,-74.005,B02617
9/11/2014 20:39,40.7246,-73.9841,B02617
9/11/2014 20:39,40.7575,-73.9864,B02617
9/11/2014 20:38,40.7155,-74.0129,B02617
9/11/2014 20:38,40.7582,-73.9903,B02617
9/11/2014 20:37,40.6938,-73.9915,B02617
9/11/2014 20:37,40.7612,-73.9857,B02617
9/11/2014 20:37,40.746,-73.8998,B02617
9/11/2014 20:36,40.7945,-73.9658,B02617
9/11/2014 20:36,40.8507,-73.8668,B02617
9/11/2014 20:35,40.7737,-74.0236,B02617
9/11/2014 20:35,40.7593,-73.9832,B02617
9/11/2014 20:35,40.6235,-74.0313,B02617
9/11/2014 20:35,40.7067,-74.0086,B02617
9/11/2014 20:34,40.6694,-73.9761,B02617
9/11/2014 20:34,40.7785,-73.9459,B02617
9/11/2014 20:34,40.7694,-73.9557,B02617
9/11/2014 20:34,40.7145,-73.9928,B02617
9/11/2014 20:33,40.8265,-73.9268,B02617
9/11/2014 20:33,40.7422,-73.9208,B02617
9/11/2014 20:33,40.6845,-73.9587,B02617
9/11/2014 20:33,40.7512,-73.9814,B02617
9/11/2014 20:32,40.7566,-73.9696,B02617
9/11/2014 20:32,40.7599,-73.9914,B02617
9/11/2014 20:32,40.6651,-73.8335,B02617
9/11/2014 20:32,40.7427,-73.9825,B02617
9/11/2014 20:31,40.6733,-73.9619,B02617
9/11/2014 20:30,40.891,-73.9024,B02617
9/11/2014 20:30,40.8017,-73.9665,B02617
9/11/2014 20:29,40.743,-74.0086,B02617
9/11/2014 20:29,40.7571,-73.9776,B02617
9/11/2014 20:29,40.8255,-73.9235,B02617
9/11/2014 20:29,40.7653,-73.9631,B02617
9/11/2014 20:28,40.7743,-73.9848,B02617
9/11/2014 20:28,40.7547,-73.9711,B02617
9/11/2014 20:28,40.7946,-73.9401,B02617
9/11/2014 20:28,40.8231,-73.953,B02617
9/11/2014 20:28,40.7581,-73.9833,B02617
9/11/2014 20:28,40.7284,-73.9894,B02617
9/11/2014 20:27,40.6622,-73.9544,B02617
9/11/2014 20:26,40.677,-73.9864,B02617
9/11/2014 20:26,40.7056,-74.0061,B02617
9/11/2014 20:26,40.7275,-74.0485,B02617
9/11/2014 20:26,40.7399,-73.9042,B02617
9/11/2014 20:25,40.7025,-73.9881,B02617
9/11/2014 20:25,40.7114,-73.7882,B02617
9/11/2014 20:25,40.7322,-74.2139,B02617
9/11/2014 20:24,40.7743,-73.872,B02617
9/11/2014 20:24,40.7327,-73.9839,B02617
9/11/2014 20:24,40.7409,-73.9916,B02617
9/11/2014 20:24,40.7073,-74.0083,B02617
9/11/2014 20:24,40.7289,-73.9935,B02617
9/11/2014 20:23,40.7081,-74.014,B02617
9/11/2014 20:23,40.755,-74.0289,B02617
9/11/2014 20:23,40.7069,-73.9201,B02617
9/11/2014 20:22,40.7367,-74.0057,B02617
9/11/2014 20:22,40.7768,-73.9789,B02617
9/11/2014 20:21,40.7549,-73.9922,B02617
9/11/2014 20:20,40.7532,-73.9847,B02617
9/11/2014 20:19,40.6941,-73.9276,B02617
9/11/2014 20:19,40.7976,-73.8229,B02617
9/11/2014 20:19,40.7086,-74.0017,B02617
9/11/2014 20:18,40.8461,-73.9421,B02617
9/11/2014 20:18,40.7589,-73.9879,B02617
9/11/2014 20:17,40.7257,-73.9945,B02617
9/11/2014 20:17,40.8174,-73.9446,B02617
9/11/2014 20:17,40.7308,-73.9547,B02617
9/11/2014 20:17,40.7837,-73.8458,B02617
9/11/2014 20:17,40.7485,-73.9793,B02617
9/11/2014 20:17,40.7451,-73.9821,B02617
9/11/2014 20:16,40.6937,-74.0009,B02617
9/11/2014 20:16,40.6881,-73.9646,B02617
9/11/2014 20:16,40.709,-73.8303,B02617
9/11/2014 20:16,40.7055,-74.0166,B02617
9/11/2014 20:15,40.7522,-73.9822,B02617
9/11/2014 20:15,40.7168,-74.0128,B02617
9/11/2014 20:15,40.7428,-73.9952,B02617
9/11/2014 20:14,40.7776,-73.982,B02617
9/11/2014 20:14,40.8039,-73.9631,B02617
9/11/2014 20:14,40.7226,-73.8489,B02617
9/11/2014 20:13,40.8007,-73.9426,B02617
9/11/2014 20:13,40.7332,-73.9903,B02617
9/11/2014 20:13,40.7824,-73.9467,B02617
9/11/2014 20:12,40.7087,-74.0013,B02617
9/11/2014 20:12,40.7155,-73.9636,B02617
9/11/2014 20:12,40.7235,-74.0104,B02617
9/11/2014 20:11,40.7378,-73.9894,B02617
9/11/2014 20:11,40.6919,-74.1836,B02617
9/11/2014 20:10,40.6837,-73.9679,B02617
9/11/2014 20:10,40.7202,-73.9897,B02617
9/11/2014 20:10,40.7353,-74.0029,B02617
9/11/2014 20:09,40.6648,-73.9774,B02617
9/11/2014 20:09,40.6751,-73.9566,B02617
9/11/2014 20:09,40.771,-73.9856,B02617
9/11/2014 20:08,40.6978,-73.9698,B02617
9/11/2014 20:08,40.7572,-73.9748,B02617
9/11/2014 20:07,40.7511,-74.0024,B02617
9/11/2014 20:07,40.6739,-73.972,B02617
9/11/2014 20:06,40.7542,-73.9773,B02617
9/11/2014 20:06,40.6891,-73.9859,B02617
9/11/2014 20:06,40.6512,-74.0038,B02617
9/11/2014 20:04,40.807,-73.9672,B02617
9/11/2014 20:03,40.6931,-74.0011,B02617
9/11/2014 20:03,40.7436,-73.9966,B02617
9/11/2014 20:03,40.6883,-73.9905,B02617
9/11/2014 20:03,40.7903,-73.9477,B02617
9/11/2014 20:02,40.7818,-73.9811,B02617
9/11/2014 20:02,40.6763,-73.9715,B02617
9/11/2014 20:02,40.6862,-73.9705,B02617
9/11/2014 20:01,40.7167,-73.9514,B02617
9/11/2014 20:01,40.7581,-73.9659,B02617
9/11/2014 20:01,40.7852,-73.9751,B02617
9/11/2014 20:01,40.7607,-73.9264,B02617
9/11/2014 20:01,40.678,-73.97,B02617
9/11/2014 20:00,40.7052,-74.0133,B02617
9/11/2014 20:00,40.7499,-73.9828,B02617
9/11/2014 20:00,40.7213,-73.9999,B02617
9/11/2014 20:00,40.7743,-73.871,B02617
9/11/2014 19:59,40.759,-73.9862,B02617
9/11/2014 19:59,40.6789,-73.9738,B02617
9/11/2014 19:59,40.6852,-73.9846,B02617
9/11/2014 19:59,40.7514,-73.9771,B02617
9/11/2014 19:59,40.7745,-73.9633,B02617
9/11/2014 19:59,40.7639,-73.9545,B02617
9/11/2014 19:59,40.7442,-73.9845,B02617
9/11/2014 19:58,40.7543,-73.9784,B02617
9/11/2014 19:58,40.727,-73.9858,B02617
9/11/2014 19:58,40.7635,-73.9796,B02617
9/11/2014 19:58,40.7759,-73.9616,B02617
9/11/2014 19:58,40.7711,-74.0272,B02617
9/11/2014 19:57,40.7459,-73.9765,B02617
9/11/2014 19:57,40.6461,-73.7906,B02617
9/11/2014 19:57,40.6724,-73.9894,B02617
9/11/2014 19:57,40.7631,-73.9958,B02617
9/11/2014 19:57,40.7521,-74.0283,B02617
9/11/2014 19:56,40.6864,-73.9367,B02617
9/11/2014 19:56,40.7603,-73.9658,B02617
9/11/2014 19:56,40.7564,-73.9767,B02617
9/11/2014 19:55,40.6457,-73.7869,B02617
9/11/2014 19:54,40.7699,-73.963,B02617
9/11/2014 19:54,40.6962,-73.9966,B02617
9/11/2014 19:53,40.7605,-73.971,B02617
9/11/2014 19:53,40.7874,-73.9766,B02617
9/11/2014 19:53,40.759,-73.9686,B02617
9/11/2014 19:53,40.7111,-74.0092,B02617
9/11/2014 19:53,40.8107,-73.9619,B02617
9/11/2014 19:52,40.7098,-73.9479,B02617
9/11/2014 19:52,40.7716,-73.9507,B02617
9/11/2014 19:52,40.7165,-74.0447,B02617
9/11/2014 19:52,40.6988,-73.9727,B02617
9/11/2014 19:52,40.757,-73.7571,B02617
9/11/2014 19:51,40.6779,-73.9984,B02617
9/11/2014 19:51,40.714,-73.9772,B02617
9/11/2014 19:51,40.7454,-73.995,B02617
9/11/2014 19:50,40.7175,-74.0112,B02617
9/11/2014 19:50,40.776,-73.9621,B02617
9/11/2014 19:50,40.6486,-73.9607,B02617
9/11/2014 19:49,40.7187,-74.0001,B02617
9/11/2014 19:49,40.7611,-73.9615,B02617
9/11/2014 19:49,40.7644,-73.9542,B02617
9/11/2014 19:48,40.7299,-73.9993,B02617
9/11/2014 19:48,40.7437,-73.9988,B02617
9/11/2014 19:48,40.7605,-73.9793,B02617
9/11/2014 19:48,40.6754,-73.9667,B02617
9/11/2014 19:48,40.7605,-73.9861,B02617
9/11/2014 19:47,40.783,-73.982,B02617
9/11/2014 19:47,40.6912,-73.9267,B02617
9/11/2014 19:46,40.7543,-73.9767,B02617
9/11/2014 19:46,40.667,-73.9906,B02617
9/11/2014 19:46,40.7636,-73.9773,B02617
9/11/2014 19:46,40.6834,-73.8416,B02617
9/11/2014 19:46,40.6849,-73.9424,B02617
9/11/2014 19:46,40.7707,-73.9827,B02617
9/11/2014 19:45,40.7982,-73.5166,B02617
9/11/2014 19:45,40.7137,-74.0107,B02617
9/11/2014 19:43,40.7585,-73.9906,B02617
9/11/2014 19:43,40.6797,-73.9315,B02617
9/11/2014 19:43,40.6862,-74.004,B02617
9/11/2014 19:42,40.7587,-73.9682,B02617
9/11/2014 19:42,40.7648,-73.981,B02617
9/11/2014 19:42,40.7661,-73.9641,B02617
9/11/2014 19:41,40.7441,-74.0026,B02617
9/11/2014 19:41,40.7514,-73.984,B02617
9/11/2014 19:40,40.7184,-73.9936,B02617
9/11/2014 19:40,40.6655,-73.9522,B02617
9/11/2014 19:40,40.7288,-73.9987,B02617
9/11/2014 19:40,40.7354,-73.9936,B02617
9/11/2014 19:39,40.7098,-73.955,B02617
9/11/2014 19:39,40.7649,-73.9529,B02617
9/11/2014 19:38,40.7549,-73.9784,B02617
9/11/2014 19:38,40.7537,-73.9643,B02617
9/11/2014 19:38,40.7581,-73.9689,B02617
9/11/2014 19:38,40.7723,-73.8931,B02617
9/11/2014 19:38,40.7829,-73.9777,B02617
9/11/2014 19:37,40.761,-74.0003,B02617
9/11/2014 19:37,40.8188,-73.9541,B02617
9/11/2014 19:36,40.7643,-73.9812,B02617
9/11/2014 19:36,40.8105,-73.9402,B02617
9/11/2014 19:35,40.6955,-73.9975,B02617
9/11/2014 19:35,40.7176,-74.0052,B02617
9/11/2014 19:35,40.7644,-73.9921,B02617
9/11/2014 19:34,40.6387,-74.0297,B02617
9/11/2014 19:34,40.7008,-73.7955,B02617
9/11/2014 19:34,40.7313,-73.9737,B02617
9/11/2014 19:34,40.7852,-73.9809,B02617
9/11/2014 19:33,40.7313,-74.0056,B02617
9/11/2014 19:33,40.7483,-74.0038,B02617
9/11/2014 19:33,40.6951,-73.9308,B02617
9/11/2014 19:32,40.6915,-73.9255,B02617
9/11/2014 19:32,40.7496,-74.026,B02617
9/11/2014 19:32,40.6863,-73.9545,B02617
9/11/2014 19:32,40.7498,-73.9742,B02617
9/11/2014 19:32,40.6796,-73.9824,B02617
9/11/2014 19:32,40.6032,-73.964,B02617
9/11/2014 19:31,40.7373,-73.858,B02617
9/11/2014 19:31,40.709,-74.002,B02617
