"","id","Hours","Day","Pride","Love","Hope","Gratitude","Joy","Satisfaction","Awe","Amusement","Alertness","Anxiety","Disdain","Offense","Guilt","Disgust","Fear","Embarrassment","Sadness","Anger"
"13339",13333,11,5,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
"13340",13333,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13341",13333,14,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"13342",13333,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13343",13343,8,5,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13344",13343,20,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
"13345",13345,16,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"13346",13345,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13347",13345,19,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"13348",13345,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13349",13349,9,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"13350",13349,11,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13351",13349,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13352",13349,19,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"13353",13349,19,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"13354",13349,20,5,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"13355",13355,13,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"13356",13355,22,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"13357",13357,12,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"13358",13357,21,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13359",13359,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13360",13359,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13361",13359,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13362",13359,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13363",13359,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13364",13359,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13365",13359,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13366",13359,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13367",13359,7,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"13368",13359,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13369",13359,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13370",13359,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13371",13359,8,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"13372",13359,8,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13373",13359,8,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13374",13359,10,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13375",13359,11,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"13376",13359,11,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13377",13359,11,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13378",13359,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13379",13359,13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13380",13359,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13381",13359,13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13382",13359,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13383",13359,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13384",13359,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13385",13359,14,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13386",13359,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13387",13359,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13388",13359,15,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13389",13359,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13390",13359,15,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13391",13359,16,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13392",13359,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"13393",13359,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13394",13359,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13395",13359,16,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"13396",13359,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13397",13359,19,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"13398",13359,20,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13399",13359,20,7,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"13400",13359,20,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13401",13359,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13402",13402,4,7,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"13403",13402,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"13404",13402,6,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"13405",13402,6,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"13406",13406,9,7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13407",13406,10,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"13408",13406,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"13409",13406,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13410",13406,17,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"13411",13406,19,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"13412",13406,20,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"13413",13413,6,6,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13414",13413,17,6,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"13415",13415,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13416",13415,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13417",13417,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13418",13417,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13419",13417,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13420",13417,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13421",13417,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13422",13417,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13423",13417,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13424",13417,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13425",13417,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13426",13417,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13427",13417,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13428",13417,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13429",13417,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13430",13417,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13431",13417,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13432",13417,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13433",13417,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13434",13417,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13435",13417,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13436",13417,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13437",13417,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13438",13417,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13439",13417,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"13440",13417,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13441",13417,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13442",13417,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13443",13417,10,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13444",13417,10,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13445",13417,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13446",13417,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13447",13417,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13448",13417,11,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13449",13417,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13450",13417,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13451",13417,11,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13452",13417,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13453",13417,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13454",13417,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13455",13417,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13456",13417,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13457",13417,12,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13458",13417,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13459",13417,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13460",13417,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13461",13417,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13462",13417,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13463",13417,14,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13464",13417,14,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13465",13417,14,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13466",13417,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13467",13417,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13468",13417,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13469",13417,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13470",13417,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13471",13417,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13472",13417,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13473",13417,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13474",13417,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13475",13417,15,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13476",13417,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13477",13417,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13478",13417,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13479",13417,16,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13480",13417,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13481",13417,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13482",13417,17,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13483",13417,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13484",13417,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"13485",13417,18,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13486",13417,18,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13487",13417,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13488",13417,19,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13489",13417,19,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13490",13417,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13491",13417,19,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13492",13417,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13493",13417,19,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13494",13417,20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13495",13417,20,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13496",13417,21,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"13497",13417,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13498",13417,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13499",13499,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13500",13499,20,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13501",13501,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13502",13501,16,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13503",13503,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13504",13503,10,7,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13505",13503,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13506",13503,21,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13507",13503,21,7,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13508",13503,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13509",13509,9,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13510",13509,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13511",13509,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13512",13509,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13513",13509,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13514",13509,16,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"13515",13509,18,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"13516",13516,5,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"13517",13516,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"13518",13516,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"13519",13516,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13520",13516,9,6,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
"13521",13516,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"13522",13516,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13523",13516,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"13524",13516,10,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
"13525",13516,10,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1
"13526",13516,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"13527",13516,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13528",13516,10,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
"13529",13516,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13530",13516,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"13531",13516,13,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"13532",13516,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13533",13516,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13534",13516,15,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"13535",13516,15,7,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"13536",13516,16,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"13537",13516,16,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"13538",13516,16,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"13539",13516,16,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
"13540",13516,17,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13541",13516,17,6,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"13542",13516,17,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
"13543",13516,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
"13544",13516,18,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"13545",13516,18,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"13546",13516,19,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
"13547",13516,20,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13548",13516,20,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0
"13549",13516,21,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"13550",13516,21,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"13551",13551,7,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"13552",13551,7,6,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"13553",13551,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13554",13551,9,4,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"13555",13551,9,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"13556",13551,10,5,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"13557",13551,10,6,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
"13558",13551,12,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"13559",13551,12,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"13560",13551,13,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13561",13551,14,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"13562",13551,14,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13563",13551,15,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"13564",13551,15,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13565",13551,17,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13566",13551,17,5,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
"13567",13551,18,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"13568",13551,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13569",13551,20,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"13570",13551,20,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"13571",13571,7,7,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13572",13571,9,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13573",13571,9,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"13574",13571,18,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"13575",13575,10,4,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"13576",13575,11,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13577",13575,20,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"13578",13578,18,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"13579",13578,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13580",13580,9,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13581",13580,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13582",13580,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13583",13580,12,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13584",13580,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13585",13580,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13586",13580,18,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13587",13580,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13588",13580,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13589",13580,20,2,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13590",13590,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13591",13590,8,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"13592",13590,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13593",13590,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13594",13590,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13595",13590,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13596",13590,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"13597",13590,19,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13598",13590,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13599",13599,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"13600",13599,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13601",13599,8,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"13602",13599,9,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"13603",13599,11,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"13604",13599,11,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
"13605",13599,11,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"13606",13599,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13607",13599,13,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"13608",13599,17,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"13609",13599,17,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"13610",13599,19,4,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"13611",13599,21,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"13612",13599,21,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"13613",13599,21,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"13614",13599,21,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"13615",13599,22,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"13616",13616,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13617",13616,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13618",13618,15,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13619",13618,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13620",13620,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13621",13620,10,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"13622",13620,19,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"13623",13620,20,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13624",13624,8,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"13625",13624,9,4,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"13626",13624,11,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"13627",13624,13,7,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"13628",13624,15,3,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"13629",13624,15,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"13630",13624,17,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"13631",13624,19,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
